,user_id,user_country,sex,height,weight,started,birth,ascent_id,grade_id,method_id,description,climb_type,date,year,name,crag,sector_id,sector,country,rating,user_recommended,score,fra_routes
23040,21592,RUS,0,170,63,1994,1981-12-04,3023303,46,3,,0,1377208800,2013,Via láctea,Guia,461,Degraus,PRT,3,0,650,6c+
23041,21592,RUS,0,170,63,1994,1981-12-04,3023320,46,3,,0,1377208800,2013,Levitaçao,Guia,461,Degraus,PRT,3,0,650,6c+
23042,21592,RUS,0,170,63,1994,1981-12-04,3023334,46,3,,0,1377208800,2013,Intuição primária,Guia,904,Farol,PRT,3,0,650,6c+
23043,21592,RUS,0,170,63,1994,1981-12-04,3023360,46,3,,0,1377208800,2013,Over the top,Guia,461,Degraus,PRT,3,0,650,6c+
23044,21960,PRT,1,160,0,0,1986-10-20,952153,46,1,,0,1210197600,2008,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23045,21960,PRT,1,160,0,0,1986-10-20,952156,46,1,,0,1205276400,2008,Levitação,Guia,461,Escadas,PRT,0,0,650,6c+
23046,21960,PRT,1,160,0,0,1986-10-20,970701,46,1,,0,1215295200,2008,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23047,21960,PRT,1,160,0,0,1986-10-20,1082454,46,2,,0,1225234800,2008,Nice girls don't climb,Fenda,810,Crocodilos,PRT,0,0,650,6c+
23057,22143,PRT,1,160,43,2006,1992-11-11,1391829,46,1,,0,1247868000,2009,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23070,22277,PRT,0,178,68,2004,1991-01-20,979122,46,1,,0,1210456800,2008,Levitação,Guia,461,Escadas,PRT,0,0,650,6c+
23074,22277,PRT,0,178,68,2004,1991-01-20,1059425,46,3,,0,1223071200,2008,Salto imortal,Azoia,642,Cova mijona,PRT,0,0,650,6c+
23075,22277,PRT,0,178,68,2004,1991-01-20,1060936,46,3,,0,1223157600,2008,Co'mequito ou deixo?,Azoia,763,Condominio fechado,PRT,0,0,650,6c+
23083,22290,PRT,0,183,73,2006,1991-08-17,972950,46,3,,0,1210456800,2008,Levitação,Guia,0,Escadas,PRT,0,0,650,6c+
23088,22290,PRT,0,183,73,2006,1991-08-17,1059433,46,3,,0,1223071200,2008,Salto imortal,Azoia,642,Cova mijona,PRT,0,0,650,6c+
23089,22290,PRT,0,183,73,2006,1991-08-17,1059434,46,3,,0,1223157600,2008,Co'mequito ou deixo?,Azoia,763,Condominio fechado,PRT,0,0,650,6c+
23090,22290,PRT,0,183,73,2006,1991-08-17,1059437,46,3,,0,1223157600,2008,Cova da mijona,Azoia,642,Cova mijona,PRT,0,0,650,6c+
23091,22303,VUT,1,0,0,0,1983-01-12,1651857,46,2,,0,1275084000,2010,Reforma educativa,Fenda,427,Carallon,PRT,0,0,650,6c+
23094,22369,ESP,0,182,78,2000,1981-09-21,1328342,46,1,,0,1248472800,2009,Levitacao,Guia,0,,PRT,2,0,650,6c+
23095,22431,PRT,0,0,0,2007,,983104,46,1,,0,1212184800,2008,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23096,22431,PRT,0,0,0,2007,,986974,46,1,,0,1216936800,2008,Via láctea,Guia,461,Degraus,PRT,2,0,650,6c+
23101,22611,PRT,0,165,53,0,1994-08-28,1306958,46,3,,0,1223071200,2008,Cova da mijona,Azoia,642,Cova mijona,PRT,0,0,650,6c+
23104,22739,USA,0,178,68,2007,1984-12-17,3470243,46,3,,0,1408658400,2014,Reforma educativa,Fenda,0,Carallon,PRT,3,0,650,6c+
23105,22754,PRT,0,170,63,2008,1984-01-22,1030697,46,1,,0,1220565600,2008,Levitação,Guia,461,Escadas,PRT,3,0,650,6c+
23106,22754,PRT,0,170,63,2008,1984-01-22,1049762,46,1,,0,1222380000,2008,Via láctea,Guia,461,Degraus,PRT,2,0,650,6c+
23107,23016,PRT,0,170,68,0,1980-11-19,1022793,46,1,,0,1175378400,2007,Over the top,Guia,0,,PRT,2,0,650,6c+
23108,23016,PRT,0,170,68,0,1980-11-19,1022798,46,1,,0,1197759600,2007,Levitação,Guia,0,Escadas,PRT,0,0,650,6c+
23109,23016,PRT,0,170,68,0,1980-11-19,1022806,46,1,,0,1201388400,2008,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23110,23016,PRT,0,170,68,0,1980-11-19,1022823,46,1,,0,1214258400,2008,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23111,23016,PRT,0,170,68,0,1980-11-19,1659042,46,1,,0,1278280800,2010,Levitação,Guia,0,Escadas,PRT,0,0,650,6c+
23112,23016,PRT,0,170,68,0,1980-11-19,1663511,46,1,,0,1278540000,2010,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23114,23016,PRT,0,170,68,0,1980-11-19,1769450,46,1,,0,1286229600,2010,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23116,23016,PRT,0,170,68,0,1980-11-19,1820576,46,1,,0,1289948400,2010,Nice girls don't climb,Fenda,810,Crocodilos,PRT,0,0,650,6c+
23117,23016,PRT,0,170,68,0,1980-11-19,2740057,46,1,,0,1357945200,2013,Levitação,Guia,0,Escadas,PRT,0,0,650,6c+
23118,23016,PRT,0,170,68,0,1980-11-19,2771464,46,1,,0,1361746800,2013,Nice girls don't climb,Fenda,810,Crocodilos,PRT,0,0,650,6c+
23120,23016,PRT,0,170,68,0,1980-11-19,3101956,46,1,,0,1282341600,2010,Co'mequito ou deixo?,Azoia,763,Condominio fechado,PRT,2,0,650,6c+
23121,23016,PRT,0,170,68,0,1980-11-19,3217932,46,1,,0,1393110000,2014,Limpógu,Fenda,1950,Carallon,PRT,0,0,650,6c+
23122,23016,PRT,0,170,68,0,1980-11-19,3432946,46,1,,0,1406325600,2014,Levitaçao,Guia,461,Degraus,PRT,3,1,650,6c+
23123,23016,PRT,0,170,68,0,1980-11-19,3502122,46,1,,0,1410559200,2014,Reforma educativa,Fenda,427,Carallon,PRT,3,1,650,6c+
23125,23016,PRT,0,170,68,0,1980-11-19,4188634,46,1,,0,1458428400,2016,Salto imortal,Azoia,642,Cova mijona,PRT,3,0,650,6c+
23126,23101,PRT,0,178,68,2007,1985-12-06,1541281,46,1,,0,1269644400,2010,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23127,23101,PRT,0,178,68,2007,1985-12-06,1550765,46,1,,0,1270418400,2010,Over the top,Guia,0,,PRT,0,0,650,6c+
23128,23101,PRT,0,178,68,2007,1985-12-06,1601336,46,1,,0,1273874400,2010,Levitaçao,Guia,0,,PRT,0,0,650,6c+
23129,23101,PRT,0,178,68,2007,1985-12-06,1601337,46,1,,0,1273874400,2010,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23131,23281,ESP,0,255,100,1996,,1042678,46,3,,0,1219269600,2008,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23132,23281,ESP,0,255,100,1996,,1042680,46,3,,0,1219442400,2008,Over the top,Guia,461,Degraus,PRT,0,0,650,6c+
23133,23281,ESP,0,255,100,1996,,1042682,46,3,,0,1219701600,2008,Intuição primária,Guia,904,Farol,PRT,1,1,650,6c+
23137,23899,ESP,0,185,73,2005,1971-02-27,2733086,46,3,,0,1357340400,2013,Intuição primária,Guia,0,Farol,PRT,2,0,650,6c+
23138,23899,ESP,0,185,73,2005,1971-02-27,2733087,46,3,,0,1357340400,2013,Over the top,Guia,461,Degraus,PRT,2,0,650,6c+
23139,24041,PRT,0,170,63,0,1985-11-11,1089443,46,1,,0,1226098800,2008,Levitação,Guia,461,Escadas,PRT,0,0,650,6c+
23141,24041,PRT,0,170,63,0,1985-11-11,1551688,46,1,,0,1270504800,2010,Over the top,Guia,0,,PRT,0,0,650,6c+
23142,24041,PRT,0,170,63,0,1985-11-11,1551689,46,1,,0,1270504800,2010,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23150,24260,ESP,0,180,73,0,1980-06-11,1691220,46,3,,0,1280527200,2010,Levitaçao,Guia,0,,PRT,0,0,650,6c+
23151,24260,ESP,0,180,73,0,1980-06-11,1761535,46,3,,0,1283896800,2010,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23152,24359,PRT,0,172,73,2002,1970-01-26,1244993,46,1,,0,1241820000,2009,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23153,24359,PRT,0,172,73,2002,1970-01-26,1417479,46,1,,0,1255212000,2009,Levitação,Guia,0,Escadas,PRT,2,0,650,6c+
23154,24359,PRT,0,172,73,2002,1970-01-26,1417480,46,1,,0,1255212000,2009,Via láctea,Guia,461,Degraus,PRT,1,0,650,6c+
23156,24359,PRT,0,172,73,2002,1970-01-26,1986907,46,1,,0,1304805600,2011,Limpógu,Fenda,1950,Carallon,PRT,2,0,650,6c+
23157,24359,PRT,0,172,73,2002,1970-01-26,2006228,46,1,,0,1306015200,2011,Salto imortal,Azoia,0,,PRT,2,0,650,6c+
23158,24359,PRT,0,172,73,2002,1970-01-26,2187320,46,1,,0,1318111200,2011,Nice girls don't climb,Fenda,810,Crocodilos,PRT,2,0,650,6c+
23159,24359,PRT,0,172,73,2002,1970-01-26,2526418,46,1,,0,1342476000,2012,"Amanda, uma especie de dinâmico",Meio mango,1966,Baía,PRT,2,0,650,6c+
23160,24359,PRT,0,172,73,2002,1970-01-26,2915678,46,1,,0,1370728800,2013,Reforma educativa,Fenda,427,Carallon,PRT,3,1,650,6c+
23166,24495,PRT,0,0,0,0,,1443174,46,2,,0,1257462000,2009,Um bocadinho de hera,Fenda,427,Carallon,PRT,3,0,650,6c+
23176,24495,PRT,0,0,0,0,,2875973,46,1,,0,1368655200,2013,Over the top,Guia,0,Escadas,PRT,0,0,650,6c+
23177,24495,PRT,0,0,0,0,,2911945,46,1,,0,1371074400,2013,Fio da navalha,Azoia,0,,PRT,0,0,650,6c+
23189,25894,PRT,0,174,73,2008,1987-09-17,1910313,46,1,,0,1299970800,2011,Over the top,Guia,0,,PRT,0,0,650,6c+
23207,26188,ESP,0,183,73,2006,1970-04-08,4436562,46,3,,0,1473112800,2016,Un bocadinho de praia,Fenda,828,Carallon,PRT,1,0,650,6c+
23208,26188,ESP,0,183,73,2006,1970-04-08,4436580,46,3,,0,1473199200,2016,Reforma educativa,Fenda,828,Carallon,PRT,2,0,650,6c+
23212,26879,PRT,0,0,0,2007,,2967713,46,2,,0,1374703200,2013,Reforma educativa,Fenda,0,Carallon,PRT,3,1,650,6c+
23214,27083,RUS,1,165,48,2001,1984-03-12,1847140,46,4,,0,1254175200,2009,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23215,27083,RUS,1,165,48,2001,1984-03-12,1847141,46,1,,0,1254175200,2009,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23234,27965,DEU,0,0,68,1991,1972-03-20,3654202,46,2,,0,1421190000,2015,Reforma educativa,Fenda,427,Carallon,PRT,0,0,650,6c+
23247,28625,PRT,0,172,73,2005,1977-03-01,1727851,46,1,,0,1283205600,2010,Intuição primária,Guia,904,Farol,PRT,2,1,650,6c+
23248,28625,PRT,0,172,73,2005,1977-03-01,1910389,46,1,,0,1299970800,2011,Over the top,Guia,461,Escadas,PRT,1,0,650,6c+
23259,30526,DEU,0,178,73,2007,1981-07-20,2244858,46,1,,0,1321311600,2011,Condomina fechado,Azoia,0,Condominio fechado,PRT,2,0,650,6c+
23260,30878,PRT,0,0,68,2010,1993-10-12,1551513,46,1,,0,1270504800,2010,Levitaçao,Guia,0,,PRT,0,0,650,6c+
23261,30878,PRT,0,0,68,2010,1993-10-12,1551514,46,1,,0,1270504800,2010,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23262,30878,PRT,0,0,68,2010,1993-10-12,1559186,46,1,,0,1270936800,2010,Intuição primária,Guia,904,Farol,PRT,2,0,650,6c+
23263,30878,PRT,0,0,68,2010,1993-10-12,1600593,46,1,,0,1273874400,2010,Over the top,Guia,0,,PRT,0,0,650,6c+
23264,30878,PRT,0,0,68,2010,1993-10-12,1827765,46,1,,0,1290812400,2010,Salmoura espichel,Meio mango,694,Poças,PRT,3,0,650,6c+
23271,32374,PRT,1,170,53,2005,,1668778,46,1,,0,1279058400,2010,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23272,32374,PRT,1,170,53,2005,,1680439,46,1,,0,1279922400,2010,Levitação,Guia,0,Escadas,PRT,0,0,650,6c+
23277,32945,ESP,0,179,68,2001,1983-02-17,2553093,46,1,,0,1343685600,2012,Reforma educativa,Fenda,427,Carallon,PRT,3,1,650,6c+
23280,32945,ESP,0,179,68,2001,1983-02-17,2720201,46,1,,0,1356303600,2012,Limpó-po+gugudadá,Fenda,427,Carallon,PRT,3,1,650,6c+
23281,32945,ESP,0,179,68,2001,1983-02-17,3106211,46,3,,0,1382306400,2013,Over the top,Guia,0,Degraus,PRT,0,0,650,6c+
23282,32945,ESP,0,179,68,2001,1983-02-17,3106212,46,1,,0,1382306400,2013,Via lactea,Guia,0,Degraus,PRT,0,1,650,6c+
23283,32945,ESP,0,179,68,2001,1983-02-17,3106223,46,1,,0,1382306400,2013,Levitasao,Guia,0,Degraus,PRT,0,0,650,6c+
23284,33077,ESP,0,178,73,2010,1979-06-12,2461662,46,1,,0,1337896800,2012,El carallon,Fenda,427,Carallon,PRT,3,1,650,6c+
23285,33077,ESP,0,178,73,2010,1979-06-12,3051326,46,3,,0,1379628000,2013,Reforma educativa,Fenda,427,Carallon,PRT,3,0,650,6c+
23293,33270,PRT,1,158,53,2009,1989-05-05,1719629,46,1,,0,1266706800,2010,Nice girls don't climb,Fenda,810,Crocodilos,PRT,3,1,650,6c+
23295,33270,PRT,1,158,53,2009,1989-05-05,1719641,46,1,,0,1275775200,2010,Levitação,Guia,461,Escadas,PRT,2,1,650,6c+
23296,33270,PRT,1,158,53,2009,1989-05-05,1719645,46,1,,0,1275775200,2010,Via láctea,Guia,461,Degraus,PRT,3,1,650,6c+
23297,33270,PRT,1,158,53,2009,1989-05-05,1929037,46,1,,0,1301608800,2011,Limpógu,Fenda,1950,Carallon,PRT,0,0,650,6c+
23299,33270,PRT,1,158,53,2009,1989-05-05,2345201,46,1,,0,1331420400,2012,Salto imortal,Azoia,642,Cova mijona,PRT,0,0,650,6c+
23301,33318,PRT,0,178,68,1987,1974-09-13,1727642,46,1,,0,1273096800,2010,Levitação,Guia,461,Escadas,PRT,0,0,650,6c+
23302,33318,PRT,0,178,68,1987,1974-09-13,1727644,46,1,,0,1280613600,2010,Inércia na aresta,Guia,461,Degraus,PRT,0,0,650,6c+
23306,33318,PRT,0,178,68,1987,1974-09-13,1747540,46,1,,0,1284588000,2010,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23307,33318,PRT,0,178,68,1987,1974-09-13,1773745,46,1,,0,1286575200,2010,Cova da mijona,Azoia,0,,PRT,0,0,650,6c+
23316,33693,PRT,0,176,78,1990,1972-03-29,1746074,46,4,,0,1284415200,2010,Via láctea,Guia,461,Degraus,PRT,1,0,650,6c+
23317,33707,PRT,0,0,0,0,1973-12-09,1746763,46,1,,0,1263596400,2010,"Amanda, uma especie de dinâmico",Meio mango,0,,PRT,0,0,650,6c+
23319,33707,PRT,0,0,0,0,1973-12-09,1755512,46,3,,0,1279749600,2010,Intuição primária,Guia,0,,PRT,0,0,650,6c+
23323,33707,PRT,0,0,0,0,1973-12-09,2912529,46,3,,0,1371160800,2013,Cova mijona,Azoia,642,Cova mijona,PRT,3,0,650,6c+
23324,33707,PRT,0,0,0,0,1973-12-09,2912542,46,3,,0,1371160800,2013,Salto imortal,Azoia,642,Cova mijona,PRT,3,0,650,6c+
23325,33707,PRT,0,0,0,0,1973-12-09,2912547,46,3,,0,1371160800,2013,Fio da navalha,Azoia,642,Cova mijona,PRT,2,0,650,6c+
23326,33707,PRT,0,0,0,0,1973-12-09,3195072,46,3,,0,1390604400,2014,Condominio fechado,Azoia,763,Condominio fechado,PRT,3,1,650,6c+
23327,33837,BRA,0,0,0,1998,,1763510,46,1,,0,1285970400,2010,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23328,33837,BRA,0,0,0,1998,,1763511,46,1,,0,1285970400,2010,Over the top,Guia,0,,PRT,0,0,650,6c+
23329,33911,PRT,1,0,0,0,1985-06-21,1761596,46,1,,0,1276293600,2010,Intuição primária,Guia,904,Farol,PRT,3,1,650,6c+
23330,33911,PRT,1,0,0,0,1985-06-21,1761752,46,1,,0,1282341600,2010,Via láctea,Guia,461,Degraus,PRT,2,1,650,6c+
23331,33911,PRT,1,0,0,0,1985-06-21,1960477,46,1,,0,1303250400,2011,Over the top,Guia,0,,PRT,2,0,650,6c+
23332,33911,PRT,1,0,0,0,1985-06-21,1995099,46,1,,0,1305324000,2011,Reforma educativa,Fenda,427,Carallon,PRT,3,1,650,6c+
23333,33911,PRT,1,0,0,0,1985-06-21,2020196,46,1,,0,1287871200,2010,Nice girls don't climb,Fenda,810,Crocodilos,PRT,3,0,650,6c+
23335,33911,PRT,1,0,0,0,1985-06-21,2059355,46,1,,0,1309644000,2011,Limpógu,Fenda,1950,Carallon,PRT,2,1,650,6c+
23337,34243,PRT,0,0,0,2009,1977-12-16,1823207,46,1,,0,1290294000,2010,Via láctea,Guia,461,Degraus,PRT,0,1,650,6c+
23350,35096,PRT,0,172,0,2010,1985-08-23,2630393,46,1,,0,1348956000,2012,Levitaçao,Guia,0,,PRT,0,0,650,6c+
23351,35096,PRT,0,172,0,2010,1985-08-23,2775588,46,1,,0,1362178800,2013,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23352,35096,PRT,0,172,0,2010,1985-08-23,2784144,46,1,,0,1362870000,2013,Limpógu,Fenda,1950,Carallon,PRT,0,0,650,6c+
23353,35096,PRT,0,172,0,2010,1985-08-23,2821345,46,1,,0,1365544800,2013,Nice girls don't climb,Fenda,810,Crocodilos,PRT,3,0,650,6c+
23354,35096,PRT,0,172,0,2010,1985-08-23,2852580,46,1,,0,1367532000,2013,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23361,35096,PRT,0,172,0,2010,1985-08-23,3705471,46,1,,0,1426374000,2015,Reforma educativa,Fenda,427,Carallon,PRT,3,0,650,6c+
23369,35572,NOR,0,178,73,2008,1960-03-29,3705311,46,3,,0,1426287600,2015,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23370,35572,NOR,0,178,73,2008,1960-03-29,3705322,46,1,,0,1426287600,2015,Over the top,Guia,461,Degraus,PRT,0,0,650,6c+
23382,35734,PRT,0,187,78,0,1977-11-22,1907146,46,1,,0,1238108400,2009,Reforma educativa,Fenda,427,Carallon,PRT,0,0,650,6c+
23383,35734,PRT,0,187,78,0,1977-11-22,1907151,46,1,,0,1237935600,2009,Nice girls don't climb,Fenda,810,Crocodilos,PRT,0,0,650,6c+
23384,35734,PRT,0,187,78,0,1977-11-22,2025720,46,1,,0,1307138400,2011,Salto imortal,Azoia,0,,PRT,1,0,650,6c+
23385,35734,PRT,0,187,78,0,1977-11-22,2025722,46,1,,0,1307138400,2011,Festa da laranja,Azoia,0,,PRT,1,0,650,6c+
23396,35734,PRT,0,187,78,0,1977-11-22,4556271,46,3,,0,1481929200,2016,Mango e meio,Meio mango,694,Poças,PRT,3,0,650,6c+
23397,35769,PRT,0,167,58,2010,1978-08-11,2062184,46,1,,0,1309816800,2011,Via láctea,Guia,461,Degraus,PRT,3,1,650,6c+
23398,35769,PRT,0,167,58,2010,1978-08-11,2147677,46,1,,0,1332284400,2012,Reforma educativa,Fenda,427,Carallon,PRT,2,1,650,6c+
23400,35769,PRT,0,167,58,2010,1978-08-11,2313139,46,1,,0,1328396400,2012,Assusta mas não custa,Guia,5172,Cantinho dos teimosos,PRT,2,0,650,6c+
23402,35769,PRT,0,167,58,2010,1978-08-11,2365208,46,1,,0,1332799200,2012,Co'mequito ou deixo?,Azoia,763,Condominio fechado,PRT,0,0,650,6c+
23405,35769,PRT,0,167,58,2010,1978-08-11,2478794,46,2,,0,1339365600,2012,Salto imortal,Azoia,642,Cova mijona,PRT,3,1,650,6c+
23407,35769,PRT,0,167,58,2010,1978-08-11,2745042,46,1,,0,1358636400,2013,Rampião,Fenda,810,Crocodilos,PRT,2,1,650,6c+
23408,35769,PRT,0,167,58,2010,1978-08-11,2773681,46,1,,0,1358118000,2013,Salmoura espichel,Meio mango,694,Poças,PRT,3,1,650,6c+
23410,35769,PRT,0,167,58,2010,1978-08-11,2887425,46,1,,0,1369519200,2013,"Amanda, uma especie de dinâmico",Meio mango,1966,Baía,PRT,0,0,650,6c+
23415,35769,PRT,0,167,58,2010,1978-08-11,3193731,46,1,,0,1390518000,2014,Festa da laranja,Azoia,642,Cova mijona,PRT,3,0,650,6c+
23416,35769,PRT,0,167,58,2010,1978-08-11,3193735,46,2,,0,1390518000,2014,Depressão cónica,Azoia,642,Cova mijona,PRT,1,0,650,6c+
23418,35769,PRT,0,167,58,2010,1978-08-11,3258124,46,1,,0,1396047600,2014,Cheira a cova,Azoia,642,Cova mijona,PRT,1,0,650,6c+
23424,35913,PRT,0,182,83,2010,1981-06-29,2226525,46,1,,0,1320534000,2011,Nice girls don't climb,Fenda,810,Crocodilos,PRT,0,1,650,6c+
23425,35913,PRT,0,182,83,2010,1981-06-29,2270598,46,2,,0,1324162800,2011,Intuição primária,Guia,904,Farol,PRT,3,0,650,6c+
23426,35913,PRT,0,182,83,2010,1981-06-29,2337624,46,3,,0,1330729200,2012,Levitaçao,Guia,0,,PRT,0,1,650,6c+
23428,36358,PRT,0,179,68,0,,3211520,46,1,,0,1392505200,2014,Salto imortal,Azoia,642,Cova mijona,PRT,0,0,650,6c+
23431,36484,POL,0,175,63,2009,1989-06-19,3157213,46,3,,0,1386284400,2013,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23432,36484,POL,0,175,63,2009,1989-06-19,3157214,46,3,,0,1386284400,2013,Over the top,Guia,0,,PRT,2,0,650,6c+
23434,36657,PRT,0,184,68,2003,1982-01-04,2313747,46,1,,0,1328310000,2012,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23435,36965,PRT,0,189,83,2011,1987-11-09,3629195,46,1,,0,1419634800,2014,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23436,36965,PRT,0,189,83,2011,1987-11-09,3787825,46,1,,0,1431122400,2015,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23437,36965,PRT,0,189,83,2011,1987-11-09,3787826,46,1,,0,1431122400,2015,Over the top,Guia,461,Degraus,PRT,0,0,650,6c+
23438,36965,PRT,0,189,83,2011,1987-11-09,3787829,46,3,,0,1431122400,2015,Levitaçao,Guia,461,Degraus,PRT,0,0,650,6c+
23440,38346,PRT,0,159,48,2009,1998-11-11,2143317,46,4,,0,1315173600,2011,Intuição primária,Guia,904,Farol,PRT,0,0,650,6c+
23445,38457,PRT,1,174,63,1997,1979-08-04,2144309,46,2,,0,1314568800,2011,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23446,38457,PRT,1,174,63,1997,1979-08-04,2223974,46,1,,0,1320015600,2011,Salmoura espichel,Meio mango,694,Poças,PRT,0,1,650,6c+
23448,38457,PRT,1,174,63,1997,1979-08-04,2599969,46,3,,0,1321570800,2011,Mango e meio,Meio mango,694,Poças,PRT,0,0,650,6c+
23449,38457,PRT,1,174,63,1997,1979-08-04,2599977,46,1,,0,1321570800,2011,Passo de sapo,Meio mango,694,Poças,PRT,0,0,650,6c+
23455,39639,PRT,0,177,68,2011,1982-04-18,2953296,46,1,,0,1370642400,2013,Limpógu,Fenda,1950,Carallon,PRT,3,0,650,6c+
23456,39639,PRT,0,177,68,2011,1982-04-18,3331153,46,1,,0,1399672800,2014,Reforma educativa,Fenda,427,Carallon,PRT,3,0,650,6c+
23457,39639,PRT,0,177,68,2011,1982-04-18,3472327,46,1,,0,1408744800,2014,Mango e meio,Meio mango,694,Poças,PRT,3,0,650,6c+
23458,39639,PRT,0,177,68,2011,1982-04-18,3530283,46,2,,0,1412460000,2014,Salto imortal,Azoia,642,Cova mijona,PRT,2,0,650,6c+
23461,39639,PRT,0,177,68,2011,1982-04-18,4220935,46,2,,0,1460239200,2016,Nice girls don't climb,Fenda,810,Crocodilos,PRT,3,0,650,6c+
23462,39639,PRT,0,177,68,2011,1982-04-18,4293045,46,3,,0,1464472800,2016,Levitaçao,Guia,461,Degraus,PRT,3,0,650,6c+
23463,39639,PRT,0,177,68,2011,1982-04-18,4434713,46,1,,0,1473544800,2016,Over the top,Guia,461,Degraus,PRT,2,0,650,6c+
23467,39639,PRT,0,177,68,2011,1982-04-18,4591580,46,1,,0,1485039600,2017,Co'mequito ou deixo?,Azoia,763,Condominio fechado,PRT,1,0,650,6c+
23472,41383,PRT,1,0,0,0,1976-12-30,2406090,46,3,,0,1335218400,2012,Intuição primária,Guia,0,,PRT,0,0,650,6c+
23473,41383,PRT,1,0,0,0,1976-12-30,2406093,46,1,,0,1335304800,2012,Bad boys,Fenda,810,Crocodilos,PRT,0,0,650,6c+
23474,41383,PRT,1,0,0,0,1976-12-30,2522257,46,2,,0,1342389600,2012,"Amanda, uma especie de dinâmico",Meio mango,1966,Baía,PRT,0,0,650,6c+
23475,41383,PRT,1,0,0,0,1976-12-30,2541247,46,1,,0,1343512800,2012,Mango e meio,Meio mango,694,Poças,PRT,0,0,650,6c+
23476,41383,PRT,1,0,0,0,1976-12-30,2677119,46,1,,0,1351983600,2012,Limpógu,Fenda,1950,Carallon,PRT,0,0,650,6c+
23477,44183,ESP,0,181,73,2008,1991-10-25,3272107,46,3,,0,1396648800,2014,Izq memorex,Fenda,0,,PRT,3,0,650,6c+
23482,45724,POL,0,0,63,2012,1987-10-18,2734337,46,1,,0,1357426800,2013,Levitação,Guia,904,Escadas,PRT,3,1,650,6c+
23483,45724,POL,0,0,63,2012,1987-10-18,2734343,46,2,,0,1357426800,2013,Intuição primária,Guia,904,Farol,PRT,2,1,650,6c+
23492,46346,ESP,0,135,40,2006,2002-10-23,2691502,46,1,,0,1321743600,2011,Limpógu,Fenda,1950,Carallon,PRT,0,0,650,6c+
23493,46346,ESP,0,135,40,2006,2002-10-23,2691514,46,3,,0,1340488800,2012,Bad boys,Fenda,810,Crocodilos,PRT,0,0,650,6c+
23494,46346,ESP,0,135,40,2006,2002-10-23,2692451,46,1,,0,1321657200,2011,Via láctea,Guia,461,Degraus,PRT,0,0,650,6c+
23495,46346,ESP,0,135,40,2006,2002-10-23,2692452,46,1,,0,1321657200,2011,Levitaçao,Guia,0,,PRT,0,0,650,6c+
23497,47339,PRT,0,163,58,2007,1971-08-19,3448794,46,1,,0,1407362400,2014,Fio da navalha,Azoia,642,Cova mijona,PRT,2,0,650,6c+
23498,47339,PRT,0,163,58,2007,1971-08-19,3448795,46,1,,0,1407362400,2014,Salto imortal,Azoia,642,Cova mijona,PRT,3,1,650,6c+
23501,47339,PRT,0,163,58,2007,1971-08-19,4011752,46,1,,0,1441404000,2015,Condomínio fechado,Azoia,0,Condominio Fechado,PRT,0,0,650,6c+
23509,47728,ESP,0,169,68,1998,1976-07-22,3048399,46,3,,0,1379282400,2013,Over the top,Guia,904,Farol,PRT,1,0,650,6c+
23510,47728,ESP,0,169,68,1998,1976-07-22,3048421,46,3,,0,1379282400,2013,Via lactea,Guia,904,Farol,PRT,2,0,650,6c+
23513,47861,PRT,1,169,53,2010,1992-04-06,2798815,46,1,,0,1340834400,2012,Limpa o gri,Fenda,0,Carallon,PRT,0,0,650,6c+
23518,47861,PRT,1,169,53,2010,1992-04-06,2870410,46,1,,0,1340316000,2012,El carallon,Fenda,427,Carallon,PRT,1,0,650,6c+
23527,47861,PRT,1,169,53,2010,1992-04-06,3783619,46,3,,0,1430776800,2015,Reforma educativa,Fenda,427,Carallon,PRT,1,0,650,6c+
